,order_id,order_line,order_date,customer_id,product_id,quantity,bike_id,model,description,price,bikeshop_id,bikeshop_name,location,category_1,category_2,frame_material,city,state,total_price
4208,549,10,2012-08-02,10,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS,3200
4209,549,11,2012-08-02,10,68,1,68,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,6390,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,6390
4210,550,1,2012-08-02,8,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,8,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO,2660
4211,550,2,2012-08-02,8,82,1,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,8,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO,7460
4212,550,3,2012-08-02,8,27,2,27,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,3730,8,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO,7460
4213,550,4,2012-08-02,8,28,1,28,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,3200,8,Denver Bike Shop,"Denver, CO",Road,Endurance Road,Carbon,Denver,CO,3200
4214,550,5,2012-08-02,8,17,1,17,CAAD12 105,Road - Elite Road - Aluminum,1680,8,Denver Bike Shop,"Denver, CO",Road,Elite Road,Aluminum,Denver,CO,1680
4215,550,6,2012-08-02,8,54,1,54,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,8,Denver Bike Shop,"Denver, CO",Mountain,Over Mountain,Carbon,Denver,CO,3200
4216,550,7,2012-08-02,8,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,8,Denver Bike Shop,"Denver, CO",Road,Triathalon,Carbon,Denver,CO,2700
4217,550,8,2012-08-02,8,64,3,64,Scalpel 29 Carbon 3,Mountain - Cross Country Race - Carbon,4260,8,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Carbon,Denver,CO,12780
4218,550,9,2012-08-02,8,65,1,65,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,8,Denver Bike Shop,"Denver, CO",Mountain,Cross Country Race,Aluminum,Denver,CO,3200
4219,550,10,2012-08-02,8,90,1,90,Trail 2,Mountain - Sport - Aluminum,1350,8,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO,1350
4220,550,11,2012-08-02,8,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,8,Denver Bike Shop,"Denver, CO",Road,Cyclocross,Carbon,Denver,CO,1750
4221,550,12,2012-08-02,8,80,1,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,8,Denver Bike Shop,"Denver, CO",Mountain,Trail,Aluminum,Denver,CO,2660
4222,550,13,2012-08-02,8,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,8,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO,705
4223,550,14,2012-08-02,8,10,1,10,Supersix Evo Tiagra,Road - Elite Road - Carbon,1840,8,Denver Bike Shop,"Denver, CO",Road,Elite Road,Carbon,Denver,CO,1840
4224,551,1,2012-08-03,9,55,2,55,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,9,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Cross Country Race,Carbon,Minneapolis,MN,25580
4225,552,1,2012-08-03,12,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,12,Dallas Cycles,"Dallas, TX",Road,Elite Road,Carbon,Dallas,TX,3200
4226,552,2,2012-08-03,12,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,12,Dallas Cycles,"Dallas, TX",Road,Triathalon,Carbon,Dallas,TX,2700
4227,552,3,2012-08-03,12,88,2,88,Habit 6,Mountain - Trail - Aluminum,1950,12,Dallas Cycles,"Dallas, TX",Mountain,Trail,Aluminum,Dallas,TX,3900
4228,552,4,2012-08-03,12,64,2,64,Scalpel 29 Carbon 3,Mountain - Cross Country Race - Carbon,4260,12,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Carbon,Dallas,TX,8520
4229,552,5,2012-08-03,12,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,12,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Aluminum,Dallas,TX,2060
4230,552,6,2012-08-03,12,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,12,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Carbon,Dallas,TX,2660
4231,552,7,2012-08-03,12,89,1,89,Trail 1,Mountain - Sport - Aluminum,1520,12,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX,1520
4232,552,8,2012-08-03,12,35,1,35,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,12,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Aluminum,Dallas,TX,1250
4233,552,9,2012-08-03,12,13,1,13,CAAD12 Red,Road - Elite Road - Aluminum,3200,12,Dallas Cycles,"Dallas, TX",Road,Elite Road,Aluminum,Dallas,TX,3200
4234,552,10,2012-08-03,12,73,1,73,F-Si 3,Mountain - Cross Country Race - Aluminum,1840,12,Dallas Cycles,"Dallas, TX",Mountain,Cross Country Race,Aluminum,Dallas,TX,1840
4235,552,11,2012-08-03,12,52,1,52,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,12,Dallas Cycles,"Dallas, TX",Mountain,Over Mountain,Carbon,Dallas,TX,5970
4236,552,12,2012-08-03,12,36,1,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,12,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Aluminum,Dallas,TX,1030
4237,552,13,2012-08-03,12,96,1,96,Catalyst 3,Mountain - Sport - Aluminum,480,12,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX,480
4238,552,14,2012-08-03,12,30,1,30,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,2660,12,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Carbon,Dallas,TX,2660
4239,552,15,2012-08-03,12,86,1,86,Habit 4,Mountain - Trail - Aluminum,2880,12,Dallas Cycles,"Dallas, TX",Mountain,Trail,Aluminum,Dallas,TX,2880
4240,552,16,2012-08-03,12,37,1,37,Synapse Claris,Road - Endurance Road - Aluminum,870,12,Dallas Cycles,"Dallas, TX",Road,Endurance Road,Aluminum,Dallas,TX,870
4241,552,17,2012-08-03,12,91,1,91,Trail 3,Mountain - Sport - Aluminum,1080,12,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX,1080
4242,552,18,2012-08-03,12,92,1,92,Trail 4,Mountain - Sport - Aluminum,980,12,Dallas Cycles,"Dallas, TX",Mountain,Sport,Aluminum,Dallas,TX,980
4243,552,19,2012-08-03,12,79,1,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,12,Dallas Cycles,"Dallas, TX",Mountain,Trail,Aluminum,Dallas,TX,3200
4244,553,1,2012-08-03,9,88,1,88,Habit 6,Mountain - Trail - Aluminum,1950,9,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Trail,Aluminum,Minneapolis,MN,1950
4245,553,2,2012-08-03,9,28,3,28,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,3200,9,Minneapolis Bike Shop,"Minneapolis, MN",Road,Endurance Road,Carbon,Minneapolis,MN,9600
4246,553,3,2012-08-03,9,51,1,51,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,9,Minneapolis Bike Shop,"Minneapolis, MN",Mountain,Over Mountain,Carbon,Minneapolis,MN,8200
4247,554,1,2012-08-06,10,46,3,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,10,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS,5250
4248,554,2,2012-08-06,10,52,1,52,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,10,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS,5970
4249,554,3,2012-08-06,10,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2770
4250,554,4,2012-08-06,10,51,2,51,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS,16400
4251,554,5,2012-08-06,10,55,1,55,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,12790
4252,554,6,2012-08-06,10,30,1,30,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,2660,10,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS,2660
4253,554,7,2012-08-06,10,95,3,95,Catalyst 2,Mountain - Sport - Aluminum,585,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1755
4254,554,8,2012-08-06,10,67,1,67,F-Si Hi-Mod Team,Mountain - Cross Country Race - Carbon,9060,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,9060
4255,554,9,2012-08-06,10,92,1,92,Trail 4,Mountain - Sport - Aluminum,980,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,980
4256,554,10,2012-08-06,10,78,1,78,Beast of the East 3,Mountain - Trail - Aluminum,1620,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,1620
4257,554,11,2012-08-06,10,66,1,66,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,11190,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,11190
4258,554,12,2012-08-06,10,79,3,79,Bad Habit 1,Mountain - Trail - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,9600
4259,554,13,2012-08-06,10,69,1,69,F-Si Carbon 2,Mountain - Cross Country Race - Carbon,4800,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,4800
4260,554,14,2012-08-06,10,89,2,89,Trail 1,Mountain - Sport - Aluminum,1520,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,3040
4261,554,15,2012-08-06,10,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,2060
4262,554,16,2012-08-06,10,74,1,74,Fat CAAD1,Mountain - Fat Bike - Aluminum,3730,10,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS,3730
4263,554,17,2012-08-06,10,96,1,96,Catalyst 3,Mountain - Sport - Aluminum,480,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,480
4264,554,18,2012-08-06,10,12,1,12,CAAD12 Disc Dura Ace,Road - Elite Road - Aluminum,4260,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,4260
4265,554,19,2012-08-06,10,87,1,87,Habit 5,Mountain - Trail - Aluminum,2340,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2340
4266,554,20,2012-08-06,10,58,1,58,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,6390,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,6390
4267,554,21,2012-08-06,10,62,1,62,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,6390,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,6390
4268,554,22,2012-08-06,10,82,2,82,Habit Carbon 1,Mountain - Trail - Carbon,7460,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,14920
4269,554,23,2012-08-06,10,17,1,17,CAAD12 105,Road - Elite Road - Aluminum,1680,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,1680
4270,554,24,2012-08-06,10,21,1,21,CAAD8 Claris,Road - Elite Road - Aluminum,815,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,815
4271,554,25,2012-08-06,10,34,1,34,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,10,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS,1570
4272,554,26,2012-08-06,10,70,1,70,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,2880
4273,554,27,2012-08-06,10,44,1,44,SuperX Ultegra,Road - Cyclocross - Carbon,2450,10,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS,2450
4274,554,28,2012-08-06,10,81,1,81,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,12250
4275,555,1,2012-08-07,10,65,1,65,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,3200
4276,555,2,2012-08-07,10,19,1,19,CAAD8 Tiagra,Road - Elite Road - Aluminum,1250,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS,1250
4277,555,3,2012-08-07,10,66,2,66,F-Si Black Inc.,Mountain - Cross Country Race - Carbon,11190,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,22380
4278,555,4,2012-08-07,10,85,2,85,Habit Carbon 3,Mountain - Trail - Carbon,3730,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,7460
4279,555,5,2012-08-07,10,62,1,62,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,6390,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,6390
4280,556,1,2012-08-07,6,18,1,18,CAAD8 105,Road - Elite Road - Aluminum,1410,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Aluminum,Louisville,KY,1410
4281,556,2,2012-08-07,6,40,1,40,Slice Ultegra D12,Road - Triathalon - Carbon,3200,6,Louisville Race Equipment,"Louisville, KY",Road,Triathalon,Carbon,Louisville,KY,3200
4282,556,3,2012-08-07,6,5,1,5,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,4260,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY,4260
4283,556,4,2012-08-07,6,17,1,17,CAAD12 105,Road - Elite Road - Aluminum,1680,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Aluminum,Louisville,KY,1680
4284,556,5,2012-08-07,6,7,2,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY,6400
4285,556,6,2012-08-07,6,25,2,25,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,5330,6,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY,10660
4286,556,7,2012-08-07,6,57,1,57,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,7460,6,Louisville Race Equipment,"Louisville, KY",Mountain,Cross Country Race,Carbon,Louisville,KY,7460
4287,556,8,2012-08-07,6,28,1,28,Synapse Carbon Ultegra 3,Road - Endurance Road - Carbon,3200,6,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY,3200
4288,556,9,2012-08-07,6,41,1,41,Slice Ultegra,Road - Triathalon - Carbon,2700,6,Louisville Race Equipment,"Louisville, KY",Road,Triathalon,Carbon,Louisville,KY,2700
4289,556,10,2012-08-07,6,24,1,24,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,6,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Carbon,Louisville,KY,5860
4290,556,11,2012-08-07,6,38,3,38,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,6,Louisville Race Equipment,"Louisville, KY",Road,Triathalon,Carbon,Louisville,KY,21000
4291,556,12,2012-08-07,6,1,1,1,Supersix Evo Black Inc.,Road - Elite Road - Carbon,12790,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY,12790
4292,556,13,2012-08-07,6,52,1,52,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,6,Louisville Race Equipment,"Louisville, KY",Mountain,Over Mountain,Carbon,Louisville,KY,5970
4293,556,14,2012-08-07,6,6,1,6,Supersix Evo Red,Road - Elite Road - Carbon,3940,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY,3940
4294,556,15,2012-08-07,6,37,1,37,Synapse Claris,Road - Endurance Road - Aluminum,870,6,Louisville Race Equipment,"Louisville, KY",Road,Endurance Road,Aluminum,Louisville,KY,870
4295,556,16,2012-08-07,6,55,1,55,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,6,Louisville Race Equipment,"Louisville, KY",Mountain,Cross Country Race,Carbon,Louisville,KY,12790
4296,556,17,2012-08-07,6,9,1,9,Supersix Evo 105,Road - Elite Road - Carbon,2240,6,Louisville Race Equipment,"Louisville, KY",Road,Elite Road,Carbon,Louisville,KY,2240
4297,556,18,2012-08-07,6,48,3,48,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,6070,6,Louisville Race Equipment,"Louisville, KY",Mountain,Over Mountain,Carbon,Louisville,KY,18210
4298,556,19,2012-08-07,6,39,1,39,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,4500,6,Louisville Race Equipment,"Louisville, KY",Road,Triathalon,Carbon,Louisville,KY,4500
4299,556,20,2012-08-07,6,83,1,83,Habit Carbon 2,Mountain - Trail - Carbon,5330,6,Louisville Race Equipment,"Louisville, KY",Mountain,Trail,Carbon,Louisville,KY,5330
4300,556,21,2012-08-07,6,46,1,46,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,6,Louisville Race Equipment,"Louisville, KY",Road,Cyclocross,Carbon,Louisville,KY,1750
4301,557,1,2012-08-07,13,29,1,29,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK,2660
4302,557,2,2012-08-07,13,33,1,33,Synapse Disc Adventure,Road - Endurance Road - Aluminum,2130,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK,2130
4303,557,3,2012-08-07,13,20,1,20,CAAD8 Sora,Road - Elite Road - Aluminum,1030,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK,1030
4304,557,4,2012-08-07,13,25,1,25,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,5330,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK,5330
4305,557,5,2012-08-07,13,9,1,9,Supersix Evo 105,Road - Elite Road - Carbon,2240,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK,2240
4306,557,6,2012-08-07,13,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK,2060
4307,557,7,2012-08-07,13,35,1,35,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Aluminum,Oklahoma City,OK,1250
4308,557,8,2012-08-07,13,7,1,7,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK,3200
4309,557,9,2012-08-07,13,41,2,41,Slice Ultegra,Road - Triathalon - Carbon,2700,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK,5400
4310,557,10,2012-08-07,13,18,1,18,CAAD8 105,Road - Elite Road - Aluminum,1410,13,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK,1410
4311,558,1,2012-08-07,25,27,1,27,Synapse Carbon Disc Ultegra,Road - Endurance Road - Carbon,3730,25,New Orleans Velocipedes,"New Orleans, LA",Road,Endurance Road,Carbon,New Orleans,LA,3730
4312,559,1,2012-08-08,10,6,1,6,Supersix Evo Red,Road - Elite Road - Carbon,3940,10,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS,3940
4313,560,1,2012-08-10,19,45,1,45,SuperX 105,Road - Cyclocross - Carbon,1960,19,San Francisco Cruisers,"San Francisco, CA",Road,Cyclocross,Carbon,San Francisco,CA,1960
4314,560,2,2012-08-10,19,42,1,42,Slice 105,Road - Triathalon - Carbon,1950,19,San Francisco Cruisers,"San Francisco, CA",Road,Triathalon,Carbon,San Francisco,CA,1950
4315,560,3,2012-08-10,19,10,1,10,Supersix Evo Tiagra,Road - Elite Road - Carbon,1840,19,San Francisco Cruisers,"San Francisco, CA",Road,Elite Road,Carbon,San Francisco,CA,1840
4316,560,4,2012-08-10,19,17,2,17,CAAD12 105,Road - Elite Road - Aluminum,1680,19,San Francisco Cruisers,"San Francisco, CA",Road,Elite Road,Aluminum,San Francisco,CA,3360
4317,561,1,2012-08-10,10,92,4,92,Trail 4,Mountain - Sport - Aluminum,980,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,3920
4318,561,2,2012-08-10,10,90,1,90,Trail 2,Mountain - Sport - Aluminum,1350,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,1350
4319,561,3,2012-08-10,10,72,1,72,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,2060
4320,561,4,2012-08-10,10,64,1,64,Scalpel 29 Carbon 3,Mountain - Cross Country Race - Carbon,4260,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,4260
4321,561,5,2012-08-10,10,95,1,95,Catalyst 2,Mountain - Sport - Aluminum,585,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,585
4322,561,6,2012-08-10,10,76,1,76,Beast of the East 1,Mountain - Trail - Aluminum,2770,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2770
4323,561,7,2012-08-10,10,68,1,68,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,6390,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,6390
4324,561,8,2012-08-10,10,78,1,78,Beast of the East 3,Mountain - Trail - Aluminum,1620,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,1620
4325,561,9,2012-08-10,10,81,1,81,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS,12250
4326,561,10,2012-08-10,10,94,1,94,Catalyst 1,Mountain - Sport - Aluminum,705,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,705
4327,561,11,2012-08-10,10,34,1,34,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,10,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS,1570
4328,561,12,2012-08-10,10,80,2,80,Bad Habit 2,Mountain - Trail - Aluminum,2660,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,5320
4329,561,13,2012-08-10,10,63,1,63,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,5330,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS,5330
4330,561,14,2012-08-10,10,77,1,77,Beast of the East 2,Mountain - Trail - Aluminum,2130,10,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS,2130
4331,561,15,2012-08-10,10,36,1,36,Synapse Sora,Road - Endurance Road - Aluminum,1030,10,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Aluminum,Kansas City,KS,1030
4332,561,16,2012-08-10,10,97,1,97,Catalyst 4,Mountain - Sport - Aluminum,415,10,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS,415
4333,561,17,2012-08-10,10,61,2,61,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS,6400
4334,561,18,2012-08-10,10,51,1,51,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,10,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS,8200
